{'cmd': 'experiment', 'dataset': 'davis', 'data_dir': None, 'drug_model': 'DeepChem/ChemBERTa-77M-MLM', 'protein_model': 'esm2-650m', 'drug_pool': 'mean', 'protein_pool': 'mean', 'max_smi_len': 512, 'max_prot_len': 1022, 'long_strategy': 'truncate', 'drug_fingerprint': 'none', 'fp_bits': 2048, 'encode_batch_size': 4, 'encode_device': 'auto', 'rebuild_cache': False, 'device': 'auto', 'seed': 1, 'batch_size': 256, 'num_workers': 0, 'dropout': 0.2, 'epochs': 100, 'lr': 0.001, 'patience': 15, 'weight_decay': 0.0001, 'lr_schedule': 'plateau', 'grad_clip': 1.0, 'normalize_target': True, 'out_dir': '/data/user/nnguye26/deepdta/runs/deepdta_pretrain/davis/20260829-1646_plm-esm650m_experiment'}
Device: cuda
Encoders: {'drug': {'hf_name': 'DeepChem/ChemBERTa-77M-MLM', 'dim': 384, 'pool': 'mean', 'max_len': 512, 'max_length_with_special': 514, 'n_texts': 68, 'n_truncated': 0, 'token_len_min': 40, 'token_len_max': 94, 'token_len_mean': 64.32352941176471}, 'protein': {'hf_name': 'facebook/esm2_t33_650M_UR50D', 'dim': 1280, 'pool': 'mean', 'max_len': 1022, 'max_len_requested': 1022, 'max_length_with_special': 1024, 'long_strategy': 'truncate', 'n_texts': 442, 'n_truncated': 109, 'token_len_min': 246, 'token_len_max': 2551, 'token_len_mean': 790.947963800905}}
Drugs=68 proteins=442 labeled=30056
Fold 0: train=20036 val=5010 test=5010
Epoch 049 | train MSE 0.21823 CI 0.88336 | val MSE 0.27246 CI 0.87658
Epoch 050 | train MSE 0.20976 CI 0.88558 | val MSE 0.28112 CI 0.87330
Epoch 051 | train MSE 0.21264 CI 0.88570 | val MSE 0.27058 CI 0.87572
Epoch 052 | train MSE 0.20668 CI 0.88604 | val MSE 0.27551 CI 0.87643
Epoch 053 | train MSE 0.20649 CI 0.88568 | val MSE 0.28137 CI 0.87586
Epoch 054 | train MSE 0.20211 CI 0.88868 | val MSE 0.27628 CI 0.87709
Epoch 055 | train MSE 0.20109 CI 0.88942 | val MSE 0.27580 CI 0.87657
Epoch 056 | train MSE 0.19784 CI 0.88693 | val MSE 0.27350 CI 0.87668
Epoch 057 | train MSE 0.20363 CI 0.88672 | val MSE 0.26828 CI 0.87776
Epoch 058 | train MSE 0.19933 CI 0.89079 | val MSE 0.27473 CI 0.87734
Epoch 059 | train MSE 0.20023 CI 0.89054 | val MSE 0.27063 CI 0.87817
Epoch 060 | train MSE 0.19385 CI 0.88950 | val MSE 0.27100 CI 0.87561
Epoch 061 | train MSE 0.19504 CI 0.88982 | val MSE 0.27004 CI 0.87569
Epoch 062 | train MSE 0.19540 CI 0.89120 | val MSE 0.28044 CI 0.87141
Epoch 063 | train MSE 0.19330 CI 0.88985 | val MSE 0.26966 CI 0.87380
  lr 5.00e-04 -> 2.50e-04
Epoch 064 | train MSE 0.18213 CI 0.89317 | val MSE 0.26542 CI 0.87621
